0.02,Nullreference,0
0.04,Nullreference,0
0.3733333,Model Text Impact [s](Clone),0.3017478
0.4039258,Model Text Impact [s](Clone),0.08612335
0.4192884,Model Text Impact [s](Clone),0.08470047
0.4322877,Model Text Impact [s](Clone),0.0671884
0.4440186,Model Text Impact [s](Clone),0.05440889
0.4554254,Model Text Impact [s](Clone),0.04835793
0.4658407,Model Text Impact [s](Clone),0.04290926
0.4758835,Nullreference,0.04628579
0.4864557,Nullreference,0.05493652
0.4957759,Nullreference,0.05690841
0.5062204,Nullreference,0.05963315
0.5172204,Nullreference,0.05816057
0.5283046,Nullreference,0.04921274
0.5399624,Nullreference,0.04207989
0.5502113,Nullreference,0.05315884
0.5615689,Nullreference,0.06192543
0.5728126,Nullreference,0.06938007
0.5836614,Nullreference,0.07066344
0.5945606,Nullreference,0.06607797
0.6063328,Nullreference,0.06424269
0.6168846,Nullreference,0.06282073
0.6279575,Nullreference,0.05994148
0.6392307,Nullreference,0.05973758
0.6501458,Nullreference,0.04605833
0.6612397,Nullreference,0.03831942
0.6727148,Nullreference,0.03331382
0.6834838,Nullreference,0.03553142
0.6948202,Nullreference,0.03088645
0.7066051,Nullreference,0.03007171
0.7166507,Nullreference,0.02994869
0.7289267,Nullreference,0.02531995
0.7391179,Nullreference,0.02684273
0.7499756,Nullreference,0.01609772
0.7612193,Nullreference,0.01111004
0.7728577,Nullreference,0.008331005
0.7833397,Nullreference,0.005811297
0.7946138,Nullreference,0.007861957
0.8067597,Nullreference,0.01239818
0.8170753,Nullreference,0.01751022
0.8287378,Nullreference,0.01298775
0.8403792,Nullreference,0.02151056
0.8505799,Nullreference,0.02555866
0.8612427,Nullreference,0.03136776
0.8723388,Nullreference,0.03123512
0.8834166,Nullreference,0.03393649
0.894549,Nullreference,0.03759587
0.9060755,Nullreference,0.04721113
0.9165969,Nullreference,0.05833731
0.9281811,Nullreference,0.05780078
0.939455,Nullreference,0.06439993
0.9508312,Nullreference,0.07476123
0.9621788,Nullreference,0.07773441
0.9735348,Nullreference,0.08876389
0.98338,Nullreference,0.08794871
0.9945347,Nullreference,0.08832642
1.005776,Nullreference,0.08822815
1.016741,Nullreference,0.08399203
1.028719,Nullreference,0.07852299
1.040761,Nullreference,0.07596454
1.052724,Nullreference,0.07258866
1.064615,Nullreference,0.07387844
1.076833,Nullreference,0.07032207
1.088941,Nullreference,0.05904785
1.100166,Nullreference,0.06183103
1.110583,Nullreference,0.06492954
1.122,Nullreference,0.07436629
1.133833,Nullreference,0.08170352
1.145748,Nullreference,0.09283793
1.156745,Model Text Impact [s](Clone),0.1092949
1.167225,Model Text Impact [s](Clone),0.1204241
1.177443,Model Text Impact [s](Clone),0.1259135
1.18918,Nullreference,0.1425923
1.199617,Nullreference,0.1737703
1.21055,Nullreference,0.2111218
1.221973,Nullreference,0.2445629
1.233762,Nullreference,0.2886119
1.243813,Nullreference,0.3268248
1.255144,Nullreference,0.3885446
1.266318,Nullreference,0.431484
1.277369,Nullreference,0.4930282
1.288556,Nullreference,0.5459239
1.299561,Nullreference,0.616956
1.311324,Nullreference,0.6797261
1.321699,Nullreference,0.7463042
1.33273,Nullreference,0.8097329
1.344867,Nullreference,0.8705917
1.356469,Nullreference,0.9379649
1.367173,Nullreference,0.9947323
1.377576,Nullreference,1.050434
1.388976,Nullreference,1.104174
1.39948,Nullreference,1.145338
1.410542,Nullreference,1.185936
1.422072,Nullreference,1.230575
1.432576,Nullreference,1.269825
1.443994,Nullreference,1.30985
1.454867,Nullreference,1.342463
1.465991,Nullreference,1.365864
1.477351,Nullreference,1.395898
1.48847,Model Text Impact [e](Clone),1.408941
1.499264,Model Text Impact [r](Clone),1.427152
1.510816,Model Text Impact [r](Clone),1.437803
1.521397,Nullreference,1.454713
1.532407,Nullreference,1.455083
1.543794,Nullreference,1.462289
1.554593,Nullreference,1.462095
1.566205,Nullreference,1.465915
1.577477,Nullreference,1.470197
1.588501,Nullreference,1.470034
1.598899,Nullreference,1.466552
1.610201,Nullreference,1.468545
1.621391,Nullreference,1.470281
1.632398,Nullreference,1.472178
1.643615,Nullreference,1.472231
1.654377,Nullreference,1.471396
1.665416,Nullreference,1.472773
1.676884,Nullreference,1.470462
1.688006,Nullreference,1.46295
1.698678,Nullreference,1.468099
1.709874,Nullreference,1.48692
1.721142,Nullreference,1.499469
1.731754,Nullreference,1.511204
1.743337,Nullreference,1.521819
1.754258,Nullreference,1.527799
1.765193,Nullreference,1.533876
1.777004,Nullreference,1.527811
1.78745,Nullreference,1.526931
1.798449,Nullreference,1.524666
1.809774,Nullreference,1.534614
1.820825,Nullreference,1.550462
1.83185,Nullreference,1.562859
1.843128,Nullreference,1.57047
1.855278,Nullreference,1.563956
1.865166,Model Text Impact [r](Clone),1.546734
1.876687,Model Text Impact [r](Clone),1.506457
1.888196,Model Text Impact [r](Clone),1.459956
1.899894,Nullreference,1.407373
1.912299,Model Text Impact [r](Clone),1.345631
1.924908,Model Text Impact [r](Clone),1.265681
