0.02,0,0,0,0,0,0,1,0.02882108,-0.00206749,-0.02223674,-0.03666715,-0.2305315,0.9723737,0,0,0,0,0,0,1
0.02,0,0,0,0,0,0,1,0.02882147,-0.002066239,-0.02223712,-0.03642316,-0.2301663,0.9724694,0,0,0,0,0,0,1
0.02,-0.07993245,1.63909,0.2676008,0.04109668,0.2957135,-0.03461136,-0.9537646,0.02602356,-0.000210846,-0.02610994,-0.138062,-0.08279446,0.9869569,0,0,0,0,0,0,1
0.02,-0.08042598,1.638544,0.2662736,0.04355141,0.3077508,-0.02913196,-0.9500233,0.02277463,-0.0003003083,-0.02585854,-0.1332262,-0.08493154,0.9874398,0,0,0,0,0,0,1
0.02,-0.08045936,1.638378,0.2663095,0.04352753,0.3083972,-0.02971931,-0.9497966,0.01329393,-0.0005624848,-0.02514331,-0.1387959,-0.08433651,0.9867234,0,0,0,0,0,0,1
0.02,-0.0805831,1.638369,0.2663426,0.04313649,0.3088071,-0.03055973,-0.9496544,0.00640802,-0.0007533722,-0.0246256,-0.1437234,-0.0845647,0.9859982,0,0,0,0,0,0,1
0.02,-0.08064318,1.638379,0.2663813,0.04312504,0.3089969,-0.03089486,-0.9495824,0.02808041,-0.001633072,-0.02223558,-0.1655454,-0.08537439,0.9824998,0,0,0,0,0,0,1
0.02,-0.08070707,1.638388,0.2664342,0.0430355,0.3091778,-0.03100872,-0.9495239,0.02814429,-0.001751633,-0.02137048,-0.1257793,-0.1030893,0.9866875,0,0,0,0,0,0,1
0.02,-0.0808835,1.63844,0.2664649,0.0428573,0.309496,-0.03065901,-0.9494396,0.02835196,-0.001563095,-0.0224539,-0.1089186,-0.09533808,0.9894683,0,0,0,0,0,0,1
0.02,-0.08092928,1.638393,0.2664815,0.04293876,0.309653,-0.03061937,-0.949386,0.02834711,-0.001557343,-0.02246845,-0.1155719,-0.08624402,0.9895479,0,0,0,0,0,0,1
0.02,-0.08085155,1.638304,0.2665617,0.04288635,0.3098251,-0.03056064,-0.9493341,0.02834882,-0.001554215,-0.0224643,-0.1123819,-0.08703686,0.9898459,0,0,0,0,0,0,1
0.02,-0.08093953,1.638256,0.2665913,0.04293973,0.3103339,-0.03094993,-0.9491529,0.02834937,-0.001553528,-0.02246321,-0.1135103,-0.08668534,0.989748,0,0,0,0,0,0,1
0.02,-0.08079982,1.638137,0.2666422,0.04293004,0.3106352,-0.03130998,-0.949043,0.02835182,-0.001552231,-0.02245525,-0.1123209,-0.08659434,0.9898916,0,0,0,0,0,0,1
0.02,-0.08086419,1.638097,0.2666277,0.04282758,0.3108797,-0.03152132,-0.9489606,0.02835463,-0.001553879,-0.02244476,-0.1108098,-0.08822666,0.9899178,0,0,0,0,0,0,1
0.02,-0.08096027,1.638056,0.2666138,0.0425935,0.3112681,-0.03184566,-0.9488329,0.02835498,-0.001554245,-0.02244225,-0.1103072,-0.08772394,0.9900186,0,0,0,0,0,0,1
0.02,-0.08100915,1.638025,0.2665968,0.04225713,0.3116545,-0.03213266,-0.9487114,0.02835602,-0.001554566,-0.02244217,-0.1079416,-0.08813551,0.9902428,0,0,0,0,0,0,1
0.02,-0.08107805,1.637952,0.266598,0.04204994,0.312047,-0.03202706,-0.9485952,0.02835875,-0.001555191,-0.02243832,-0.1056673,-0.08822645,0.9904799,0,0,0,0,0,0,1
0.02,-0.08113718,1.637933,0.2665474,0.04176262,0.3123136,-0.03193958,-0.948523,0.02836041,-0.001555496,-0.02243456,-0.1057589,-0.0879366,0.990496,0,0,0,0,0,0,1
0.02,-0.0811944,1.637927,0.2665273,0.04163985,0.3126134,-0.03177899,-0.9484351,0.02836122,-0.001557312,-0.02243425,-0.1048894,-0.08808941,0.9905748,0,0,0,0,0,0,1
0.02,-0.08135986,1.637944,0.2664481,0.04158018,0.3127759,-0.03167235,-0.9483877,0.02836203,-0.001559143,-0.02243395,-0.1040199,-0.08824216,0.9906529,0,0,0,0,0,0,1
0.02,-0.08142138,1.637936,0.266439,0.04165165,0.3130136,-0.03169363,-0.9483054,0.02836693,-0.001566025,-0.02241699,-0.1042037,-0.08621331,0.9908122,0,0,0,0,0,0,1
0.02,-0.08151531,1.637947,0.2663708,0.04178836,0.3132068,-0.03175098,-0.9482337,0.0283719,-0.001573044,-0.02240219,-0.1025553,-0.08506857,0.9910831,0,0,0,0,0,0,1
0.02,-0.08154416,1.637924,0.266369,0.04197425,0.3135793,-0.03188364,-0.9480979,0.02838136,-0.001577911,-0.02237749,-0.1004495,-0.08545002,0.991266,0,0,0,0,0,0,1
0.02,-0.08163333,1.637943,0.2663033,0.04203397,0.3137718,-0.03218753,-0.9480213,0.02838718,-0.001581635,-0.02235284,-0.1007703,-0.08450419,0.9913145,0,0,0,0,0,0,1
0.02,-0.08167934,1.637892,0.266305,0.04211267,0.3140295,-0.03229038,-0.947929,-0.01063741,-0.001160782,-0.02349541,-0.08612155,-0.0818643,0.9929156,0,0,0,0,0,0,1
